,keyword,date,trend_index
5033,yoga,2020-05-03,68
5034,yoga,2020-05-10,63
5035,yoga,2020-05-17,54
5036,yoga,2020-05-24,49
5037,meditacion,2019-01-06,60
5038,meditacion,2019-01-13,59
5039,meditacion,2019-01-20,46
5040,meditacion,2019-01-27,55
5041,meditacion,2019-02-03,62
5042,meditacion,2019-02-10,65
5043,meditacion,2019-02-17,62
5044,meditacion,2019-02-24,56
5045,meditacion,2019-03-03,66
5046,meditacion,2019-03-10,59
5047,meditacion,2019-03-17,64
5048,meditacion,2019-03-24,62
5049,meditacion,2019-03-31,57
5050,meditacion,2019-04-07,63
5051,meditacion,2019-04-14,52
5052,meditacion,2019-04-21,52
5053,meditacion,2019-04-28,54
5054,meditacion,2019-05-05,55
5055,meditacion,2019-05-12,47
5056,meditacion,2019-05-19,54
5057,meditacion,2019-05-26,57
5058,meditacion,2019-06-02,56
5059,meditacion,2019-06-09,59
5060,meditacion,2019-06-16,53
5061,meditacion,2019-06-23,54
5062,meditacion,2019-06-30,49
5063,meditacion,2019-07-07,44
5064,meditacion,2019-07-14,52
5065,meditacion,2019-07-21,48
5066,meditacion,2019-07-28,51
5067,meditacion,2019-08-04,45
5068,meditacion,2019-08-11,53
5069,meditacion,2019-08-18,60
5070,meditacion,2019-08-25,52
5071,meditacion,2019-09-01,61
5072,meditacion,2019-09-08,53
5073,meditacion,2019-09-15,58
5074,meditacion,2019-09-22,56
5075,meditacion,2019-09-29,53
5076,meditacion,2019-10-06,60
5077,meditacion,2019-10-13,56
5078,meditacion,2019-10-20,66
5079,meditacion,2019-10-27,54
5080,meditacion,2019-11-03,56
5081,meditacion,2019-11-10,55
5082,meditacion,2019-11-17,55
5083,meditacion,2019-11-24,52
5084,meditacion,2019-12-01,51
5085,meditacion,2019-12-08,50
5086,meditacion,2019-12-15,52
5087,meditacion,2019-12-22,43
5088,meditacion,2019-12-29,48
5089,meditacion,2020-01-05,53
5090,meditacion,2020-01-12,48
5091,meditacion,2020-01-19,52
5092,meditacion,2020-01-26,51
5093,meditacion,2020-02-02,64
5094,meditacion,2020-02-09,63
5095,meditacion,2020-02-16,60
5096,meditacion,2020-02-23,59
5097,meditacion,2020-03-01,57
5098,meditacion,2020-03-08,52
5099,meditacion,2020-03-15,76
5100,meditacion,2020-03-22,89
5101,meditacion,2020-03-29,97
5102,meditacion,2020-04-05,100
5103,meditacion,2020-04-12,86
5104,meditacion,2020-04-19,78
5105,meditacion,2020-04-26,83
5106,meditacion,2020-05-03,83
5107,meditacion,2020-05-10,74
5108,meditacion,2020-05-17,71
5109,meditacion,2020-05-24,84
5110,videollamada,2019-01-06,2
5111,videollamada,2019-01-13,2
5112,videollamada,2019-01-20,2
5113,videollamada,2019-01-27,2
5114,videollamada,2019-02-03,2
5115,videollamada,2019-02-10,1
5116,videollamada,2019-02-17,2
5117,videollamada,2019-02-24,2
5118,videollamada,2019-03-03,2
5119,videollamada,2019-03-10,2
5120,videollamada,2019-03-17,2
5121,videollamada,2019-03-24,2
5122,videollamada,2019-03-31,2
5123,videollamada,2019-04-07,2
5124,videollamada,2019-04-14,2
5125,videollamada,2019-04-21,2
5126,videollamada,2019-04-28,1
5127,videollamada,2019-05-05,2
5128,videollamada,2019-05-12,2
5129,videollamada,2019-05-19,2
5130,videollamada,2019-05-26,2
5131,videollamada,2019-06-02,2
5132,videollamada,2019-06-09,2
5133,videollamada,2019-06-16,2
5134,videollamada,2019-06-23,2
5135,videollamada,2019-06-30,2
5136,videollamada,2019-07-07,2
5137,videollamada,2019-07-14,2
5138,videollamada,2019-07-21,2
5139,videollamada,2019-07-28,2
5140,videollamada,2019-08-04,2
5141,videollamada,2019-08-11,2
5142,videollamada,2019-08-18,2
5143,videollamada,2019-08-25,3
5144,videollamada,2019-09-01,2
5145,videollamada,2019-09-08,2
5146,videollamada,2019-09-15,2
5147,videollamada,2019-09-22,3
5148,videollamada,2019-09-29,2
5149,videollamada,2019-10-06,2
5150,videollamada,2019-10-13,2
5151,videollamada,2019-10-20,2
5152,videollamada,2019-10-27,2
5153,videollamada,2019-11-03,2
5154,videollamada,2019-11-10,2
5155,videollamada,2019-11-17,2
5156,videollamada,2019-11-24,2
5157,videollamada,2019-12-01,3
5158,videollamada,2019-12-08,3
5159,videollamada,2019-12-15,4
5160,videollamada,2019-12-22,4
5161,videollamada,2019-12-29,4
5162,videollamada,2020-01-05,3
5163,videollamada,2020-01-12,2
5164,videollamada,2020-01-19,2
5165,videollamada,2020-01-26,2
5166,videollamada,2020-02-02,2
5167,videollamada,2020-02-09,2
5168,videollamada,2020-02-16,2
5169,videollamada,2020-02-23,2
5170,videollamada,2020-03-01,2
5171,videollamada,2020-03-08,10
5172,videollamada,2020-03-15,83
5173,videollamada,2020-03-22,64
5174,videollamada,2020-03-29,100
5175,videollamada,2020-04-05,59
5176,videollamada,2020-04-12,45
5177,videollamada,2020-04-19,43
5178,videollamada,2020-04-26,36
5179,videollamada,2020-05-03,24
5180,videollamada,2020-05-10,21
5181,videollamada,2020-05-17,16
5182,videollamada,2020-05-24,14
5183,videoconferencia,2019-01-06,2
5184,videoconferencia,2019-01-13,4
5185,videoconferencia,2019-01-20,3
5186,videoconferencia,2019-01-27,5
5187,videoconferencia,2019-02-03,4
5188,videoconferencia,2019-02-10,2
5189,videoconferencia,2019-02-17,4
5190,videoconferencia,2019-02-24,3
5191,videoconferencia,2019-03-03,4
5192,videoconferencia,2019-03-10,3
5193,videoconferencia,2019-03-17,3
5194,videoconferencia,2019-03-24,3
5195,videoconferencia,2019-03-31,4
5196,videoconferencia,2019-04-07,3
5197,videoconferencia,2019-04-14,3
5198,videoconferencia,2019-04-21,3
5199,videoconferencia,2019-04-28,2
5200,videoconferencia,2019-05-05,3
5201,videoconferencia,2019-05-12,3
5202,videoconferencia,2019-05-19,4
5203,videoconferencia,2019-05-26,3
5204,videoconferencia,2019-06-02,4
5205,videoconferencia,2019-06-09,5
5206,videoconferencia,2019-06-16,3
5207,videoconferencia,2019-06-23,2
5208,videoconferencia,2019-06-30,3
5209,videoconferencia,2019-07-07,3
5210,videoconferencia,2019-07-14,1
5211,videoconferencia,2019-07-21,2
5212,videoconferencia,2019-07-28,2
5213,videoconferencia,2019-08-04,2
5214,videoconferencia,2019-08-11,1
5215,videoconferencia,2019-08-18,2
5216,videoconferencia,2019-08-25,2
5217,videoconferencia,2019-09-01,2
5218,videoconferencia,2019-09-08,3
5219,videoconferencia,2019-09-15,2
5220,videoconferencia,2019-09-22,4
5221,videoconferencia,2019-09-29,3
5222,videoconferencia,2019-10-06,4
5223,videoconferencia,2019-10-13,3
5224,videoconferencia,2019-10-20,2
5225,videoconferencia,2019-10-27,1
5226,videoconferencia,2019-11-03,3
5227,videoconferencia,2019-11-10,4
5228,videoconferencia,2019-11-17,3
5229,videoconferencia,2019-11-24,2
5230,videoconferencia,2019-12-01,4
5231,videoconferencia,2019-12-08,3
5232,videoconferencia,2019-12-15,3
5233,videoconferencia,2019-12-22,2
5234,videoconferencia,2019-12-29,2
5235,videoconferencia,2020-01-05,3
5236,videoconferencia,2020-01-12,4
5237,videoconferencia,2020-01-19,4
5238,videoconferencia,2020-01-26,4
5239,videoconferencia,2020-02-02,3
5240,videoconferencia,2020-02-09,3
5241,videoconferencia,2020-02-16,3
5242,videoconferencia,2020-02-23,3
5243,videoconferencia,2020-03-01,4
5244,videoconferencia,2020-03-08,33
5245,videoconferencia,2020-03-15,100
5246,videoconferencia,2020-03-22,71
5247,videoconferencia,2020-03-29,60
5248,videoconferencia,2020-04-05,58
5249,videoconferencia,2020-04-12,57
5250,videoconferencia,2020-04-19,48
5251,videoconferencia,2020-04-26,45
5252,videoconferencia,2020-05-03,35
5253,videoconferencia,2020-05-10,32
5254,videoconferencia,2020-05-17,25
5255,videoconferencia,2020-05-24,18
5256,tinder,2019-01-06,69
5257,tinder,2019-01-13,55
5258,tinder,2019-01-20,57
5259,tinder,2019-01-27,55
5260,tinder,2019-02-03,66
5261,tinder,2019-02-10,79
5262,tinder,2019-02-17,72
5263,tinder,2019-02-24,63
5264,tinder,2019-03-03,61
5265,tinder,2019-03-10,65
5266,tinder,2019-03-17,67
5267,tinder,2019-03-24,62
5268,tinder,2019-03-31,57
5269,tinder,2019-04-07,54
5270,tinder,2019-04-14,64
5271,tinder,2019-04-21,66
5272,tinder,2019-04-28,66
5273,tinder,2019-05-05,66
5274,tinder,2019-05-12,63
5275,tinder,2019-05-19,65
5276,tinder,2019-05-26,57
5277,tinder,2019-06-02,62
5278,tinder,2019-06-09,63
5279,tinder,2019-06-16,65
5280,tinder,2019-06-23,66
5281,tinder,2019-06-30,68
5282,tinder,2019-07-07,74
5283,tinder,2019-07-14,76
5284,tinder,2019-07-21,76
5285,tinder,2019-07-28,82
5286,tinder,2019-08-04,85
5287,tinder,2019-08-11,96
5288,tinder,2019-08-18,90
5289,tinder,2019-08-25,80
5290,tinder,2019-09-01,79
5291,tinder,2019-09-08,71
5292,tinder,2019-09-15,74
5293,tinder,2019-09-22,79
5294,tinder,2019-09-29,80
5295,tinder,2019-10-06,76
5296,tinder,2019-10-13,71
5297,tinder,2019-10-20,73
5298,tinder,2019-10-27,76
5299,tinder,2019-11-03,80
5300,tinder,2019-11-10,75
5301,tinder,2019-11-17,74
5302,tinder,2019-11-24,75
5303,tinder,2019-12-01,75
5304,tinder,2019-12-08,78
5305,tinder,2019-12-15,72
5306,tinder,2019-12-22,87
5307,tinder,2019-12-29,93
5308,tinder,2020-01-05,84
5309,tinder,2020-01-12,85
5310,tinder,2020-01-19,92
5311,tinder,2020-01-26,100
5312,tinder,2020-02-02,84
5313,tinder,2020-02-09,95
5314,tinder,2020-02-16,87
5315,tinder,2020-02-23,97
5316,tinder,2020-03-01,89
5317,tinder,2020-03-08,72
5318,tinder,2020-03-15,71
5319,tinder,2020-03-22,67
5320,tinder,2020-03-29,79
5321,tinder,2020-04-05,83
5322,tinder,2020-04-12,74
5323,tinder,2020-04-19,72
5324,tinder,2020-04-26,75
5325,tinder,2020-05-03,70
5326,tinder,2020-05-10,73
5327,tinder,2020-05-17,78
5328,tinder,2020-05-24,97
5329,meetic,2019-01-06,91
5330,meetic,2019-01-13,88
5331,meetic,2019-01-20,85
5332,meetic,2019-01-27,89
5333,meetic,2019-02-03,85
5334,meetic,2019-02-10,89
5335,meetic,2019-02-17,87
5336,meetic,2019-02-24,88
5337,meetic,2019-03-03,87
5338,meetic,2019-03-10,87
5339,meetic,2019-03-17,83
5340,meetic,2019-03-24,89
5341,meetic,2019-03-31,80
5342,meetic,2019-04-07,82
5343,meetic,2019-04-14,85
5344,meetic,2019-04-21,83
5345,meetic,2019-04-28,81
5346,meetic,2019-05-05,80
5347,meetic,2019-05-12,87
5348,meetic,2019-05-19,90
5349,meetic,2019-05-26,84
5350,meetic,2019-06-02,83
5351,meetic,2019-06-09,83
5352,meetic,2019-06-16,82
5353,meetic,2019-06-23,89
5354,meetic,2019-06-30,83
5355,meetic,2019-07-07,86
5356,meetic,2019-07-14,82
5357,meetic,2019-07-21,85
5358,meetic,2019-07-28,96
5359,meetic,2019-08-04,95
5360,meetic,2019-08-11,100
5361,meetic,2019-08-18,93
5362,meetic,2019-08-25,94
5363,meetic,2019-09-01,81
5364,meetic,2019-09-08,82
5365,meetic,2019-09-15,79
5366,meetic,2019-09-22,80
5367,meetic,2019-09-29,77
5368,meetic,2019-10-06,68
5369,meetic,2019-10-13,82
5370,meetic,2019-10-20,77
5371,meetic,2019-10-27,84
5372,meetic,2019-11-03,81
5373,meetic,2019-11-10,63
5374,meetic,2019-11-17,71
5375,meetic,2019-11-24,68
5376,meetic,2019-12-01,75
5377,meetic,2019-12-08,76
5378,meetic,2019-12-15,73
5379,meetic,2019-12-22,82
5380,meetic,2019-12-29,87
5381,meetic,2020-01-05,85
5382,meetic,2020-01-12,82
5383,meetic,2020-01-19,80
5384,meetic,2020-01-26,81
5385,meetic,2020-02-02,81
5386,meetic,2020-02-09,83
5387,meetic,2020-02-16,86
5388,meetic,2020-02-23,73
5389,meetic,2020-03-01,77
5390,meetic,2020-03-08,73
5391,meetic,2020-03-15,73
5392,meetic,2020-03-22,75
5393,meetic,2020-03-29,74
5394,meetic,2020-04-05,84
5395,meetic,2020-04-12,71
5396,meetic,2020-04-19,68
5397,meetic,2020-04-26,70
5398,meetic,2020-05-03,67
5399,meetic,2020-05-10,67
5400,meetic,2020-05-17,68
5401,meetic,2020-05-24,66
5402,disney,2019-01-06,16
5403,disney,2019-01-13,14
5404,disney,2019-01-20,13
5405,disney,2019-01-27,15
5406,disney,2019-02-03,16
5407,disney,2019-02-10,16
5408,disney,2019-02-17,16
5409,disney,2019-02-24,17
5410,disney,2019-03-03,15
5411,disney,2019-03-10,15
5412,disney,2019-03-17,15
5413,disney,2019-03-24,14
5414,disney,2019-03-31,15
5415,disney,2019-04-07,15
5416,disney,2019-04-14,16
5417,disney,2019-04-21,14
5418,disney,2019-04-28,13
5419,disney,2019-05-05,13
5420,disney,2019-05-12,13
5421,disney,2019-05-19,14
5422,disney,2019-05-26,14
5423,disney,2019-06-02,14
5424,disney,2019-06-09,15
5425,disney,2019-06-16,14
5426,disney,2019-06-23,15
5427,disney,2019-06-30,15
5428,disney,2019-07-07,21
5429,disney,2019-07-14,16
5430,disney,2019-07-21,17
5431,disney,2019-07-28,17
5432,disney,2019-08-04,17
5433,disney,2019-08-11,17
5434,disney,2019-08-18,18
5435,disney,2019-08-25,18
5436,disney,2019-09-01,15
5437,disney,2019-09-08,14
5438,disney,2019-09-15,14
5439,disney,2019-09-22,14
5440,disney,2019-09-29,15
5441,disney,2019-10-06,15
5442,disney,2019-10-13,14
5443,disney,2019-10-20,16
5444,disney,2019-10-27,17
5445,disney,2019-11-03,15
5446,disney,2019-11-10,18
5447,disney,2019-11-17,19
5448,disney,2019-11-24,18
5449,disney,2019-12-01,18
5450,disney,2019-12-08,18
5451,disney,2019-12-15,18
5452,disney,2019-12-22,22
5453,disney,2019-12-29,22
5454,disney,2020-01-05,18
5455,disney,2020-01-12,17
5456,disney,2020-01-19,20
5457,disney,2020-01-26,16
5458,disney,2020-02-02,17
5459,disney,2020-02-09,17
5460,disney,2020-02-16,18
5461,disney,2020-02-23,24
5462,disney,2020-03-01,21
5463,disney,2020-03-08,20
5464,disney,2020-03-15,28
5465,disney,2020-03-22,100
5466,disney,2020-03-29,44
5467,disney,2020-04-05,39
5468,disney,2020-04-12,33
5469,disney,2020-04-19,29
5470,disney,2020-04-26,28
5471,disney,2020-05-03,26
5472,disney,2020-05-10,24
5473,disney,2020-05-17,21
5474,disney,2020-05-24,21
5475,amazon,2019-01-06,61
5476,amazon,2019-01-13,50
5477,amazon,2019-01-20,46
5478,amazon,2019-01-27,46
5479,amazon,2019-02-03,49
5480,amazon,2019-02-10,48
5481,amazon,2019-02-17,47
5482,amazon,2019-02-24,43
5483,amazon,2019-03-03,44
5484,amazon,2019-03-10,45
5485,amazon,2019-03-17,44
5486,amazon,2019-03-24,45
5487,amazon,2019-03-31,46
5488,amazon,2019-04-07,44
5489,amazon,2019-04-14,41
5490,amazon,2019-04-21,45
5491,amazon,2019-04-28,43
5492,amazon,2019-05-05,43
5493,amazon,2019-05-12,45
5494,amazon,2019-05-19,45
5495,amazon,2019-05-26,45
5496,amazon,2019-06-02,46
5497,amazon,2019-06-09,47
5498,amazon,2019-06-16,49
5499,amazon,2019-06-23,50
5500,amazon,2019-06-30,52
5501,amazon,2019-07-07,50
5502,amazon,2019-07-14,69
5503,amazon,2019-07-21,47
5504,amazon,2019-07-28,49
5505,amazon,2019-08-04,48
5506,amazon,2019-08-11,47
5507,amazon,2019-08-18,51
5508,amazon,2019-08-25,52
5509,amazon,2019-09-01,53
5510,amazon,2019-09-08,52
5511,amazon,2019-09-15,51
5512,amazon,2019-09-22,50
5513,amazon,2019-09-29,51
5514,amazon,2019-10-06,49
5515,amazon,2019-10-13,49
5516,amazon,2019-10-20,54
5517,amazon,2019-10-27,53
5518,amazon,2019-11-03,59
5519,amazon,2019-11-10,63
5520,amazon,2019-11-17,74
5521,amazon,2019-11-24,100
5522,amazon,2019-12-01,82
5523,amazon,2019-12-08,81
5524,amazon,2019-12-15,82
5525,amazon,2019-12-22,84
5526,amazon,2019-12-29,79
5527,amazon,2020-01-05,70
5528,amazon,2020-01-12,62
5529,amazon,2020-01-19,57
5530,amazon,2020-01-26,58
5531,amazon,2020-02-02,58
5532,amazon,2020-02-09,58
5533,amazon,2020-02-16,55
5534,amazon,2020-02-23,55
5535,amazon,2020-03-01,55
5536,amazon,2020-03-08,52
5537,amazon,2020-03-15,62
5538,amazon,2020-03-22,71
5539,amazon,2020-03-29,77
5540,amazon,2020-04-05,92
5541,amazon,2020-04-12,93
5542,amazon,2020-04-19,93
5543,amazon,2020-04-26,90
5544,amazon,2020-05-03,90
5545,amazon,2020-05-10,85
5546,amazon,2020-05-17,82
5547,amazon,2020-05-24,81
5548,cabify,2019-01-06,21
5549,cabify,2019-01-13,30
5550,cabify,2019-01-20,100
5551,cabify,2019-01-27,69
5552,cabify,2019-02-03,46
5553,cabify,2019-02-10,23
5554,cabify,2019-02-17,24
5555,cabify,2019-02-24,24
5556,cabify,2019-03-03,43
5557,cabify,2019-03-10,31
5558,cabify,2019-03-17,28
5559,cabify,2019-03-24,23
5560,cabify,2019-03-31,28
5561,cabify,2019-04-07,26
5562,cabify,2019-04-14,26
5563,cabify,2019-04-21,25
5564,cabify,2019-04-28,25
5565,cabify,2019-05-05,25
5566,cabify,2019-05-12,25
5567,cabify,2019-05-19,27
5568,cabify,2019-05-26,28
5569,cabify,2019-06-02,27
5570,cabify,2019-06-09,26
5571,cabify,2019-06-16,29
5572,cabify,2019-06-23,34
5573,cabify,2019-06-30,31
5574,cabify,2019-07-07,32
5575,cabify,2019-07-14,29
5576,cabify,2019-07-21,28
5577,cabify,2019-07-28,28
5578,cabify,2019-08-04,26
5579,cabify,2019-08-11,25
5580,cabify,2019-08-18,27
5581,cabify,2019-08-25,20
5582,cabify,2019-09-01,23
5583,cabify,2019-09-08,23
5584,cabify,2019-09-15,22
5585,cabify,2019-09-22,26
5586,cabify,2019-09-29,26
5587,cabify,2019-10-06,26
5588,cabify,2019-10-13,25
5589,cabify,2019-10-20,20
5590,cabify,2019-10-27,26
5591,cabify,2019-11-03,20
5592,cabify,2019-11-10,22
5593,cabify,2019-11-17,23
5594,cabify,2019-11-24,24
5595,cabify,2019-12-01,27
5596,cabify,2019-12-08,32
5597,cabify,2019-12-15,25
5598,cabify,2019-12-22,26
5599,cabify,2019-12-29,28
5600,cabify,2020-01-05,19
5601,cabify,2020-01-12,19
5602,cabify,2020-01-19,22
5603,cabify,2020-01-26,19
5604,cabify,2020-02-02,19
5605,cabify,2020-02-09,21
5606,cabify,2020-02-16,21
5607,cabify,2020-02-23,20
5608,cabify,2020-03-01,24
5609,cabify,2020-03-08,16
5610,cabify,2020-03-15,10
5611,cabify,2020-03-22,7
5612,cabify,2020-03-29,6
5613,cabify,2020-04-05,7
5614,cabify,2020-04-12,7
5615,cabify,2020-04-19,5
5616,cabify,2020-04-26,6
5617,cabify,2020-05-03,6
5618,cabify,2020-05-10,10
5619,cabify,2020-05-17,7
5620,cabify,2020-05-24,10
5621,uber,2019-01-06,27
5622,uber,2019-01-13,36
5623,uber,2019-01-20,100
5624,uber,2019-01-27,80
5625,uber,2019-02-03,41
5626,uber,2019-02-10,30
5627,uber,2019-02-17,29
5628,uber,2019-02-24,32
5629,uber,2019-03-03,29
5630,uber,2019-03-10,29
5631,uber,2019-03-17,33
5632,uber,2019-03-24,33
5633,uber,2019-03-31,38
5634,uber,2019-04-07,37
5635,uber,2019-04-14,36
5636,uber,2019-04-21,42
5637,uber,2019-04-28,34
5638,uber,2019-05-05,42
5639,uber,2019-05-12,44
5640,uber,2019-05-19,39
5641,uber,2019-05-26,38
5642,uber,2019-06-02,37
5643,uber,2019-06-09,38
5644,uber,2019-06-16,41
5645,uber,2019-06-23,48
5646,uber,2019-06-30,41
5647,uber,2019-07-07,42
5648,uber,2019-07-14,38
5649,uber,2019-07-21,42
5650,uber,2019-07-28,43
5651,uber,2019-08-04,40
5652,uber,2019-08-11,41
5653,uber,2019-08-18,41
5654,uber,2019-08-25,38
5655,uber,2019-09-01,40
5656,uber,2019-09-08,40
5657,uber,2019-09-15,40
5658,uber,2019-09-22,39
5659,uber,2019-09-29,43
5660,uber,2019-10-06,44
5661,uber,2019-10-13,49
5662,uber,2019-10-20,45
5663,uber,2019-10-27,57
5664,uber,2019-11-03,53
5665,uber,2019-11-10,52
5666,uber,2019-11-17,55
5667,uber,2019-11-24,61
5668,uber,2019-12-01,59
5669,uber,2019-12-08,56
5670,uber,2019-12-15,56
5671,uber,2019-12-22,53
5672,uber,2019-12-29,55
5673,uber,2020-01-05,46
5674,uber,2020-01-12,44
5675,uber,2020-01-19,44
5676,uber,2020-01-26,45
5677,uber,2020-02-02,47
5678,uber,2020-02-09,52
5679,uber,2020-02-16,59
5680,uber,2020-02-23,55
5681,uber,2020-03-01,51
5682,uber,2020-03-08,44
5683,uber,2020-03-15,30
5684,uber,2020-03-22,27
5685,uber,2020-03-29,28
5686,uber,2020-04-05,31
5687,uber,2020-04-12,28
5688,uber,2020-04-19,30
5689,uber,2020-04-26,35
5690,uber,2020-05-03,35
5691,uber,2020-05-10,39
5692,uber,2020-05-17,39
5693,uber,2020-05-24,40
5694,taxi,2019-01-06,43
5695,taxi,2019-01-13,50
5696,taxi,2019-01-20,100
5697,taxi,2019-01-27,86
5698,taxi,2019-02-03,67
5699,taxi,2019-02-10,47
5700,taxi,2019-02-17,45
5701,taxi,2019-02-24,48
5702,taxi,2019-03-03,50
5703,taxi,2019-03-10,51
5704,taxi,2019-03-17,53
5705,taxi,2019-03-24,51
5706,taxi,2019-03-31,52
5707,taxi,2019-04-07,52
5708,taxi,2019-04-14,57
5709,taxi,2019-04-21,49
5710,taxi,2019-04-28,52
5711,taxi,2019-05-05,55
5712,taxi,2019-05-12,53
5713,taxi,2019-05-19,58
5714,taxi,2019-05-26,55
5715,taxi,2019-06-02,56
5716,taxi,2019-06-09,61
5717,taxi,2019-06-16,62
5718,taxi,2019-06-23,73
5719,taxi,2019-06-30,72
5720,taxi,2019-07-07,74
5721,taxi,2019-07-14,75
5722,taxi,2019-07-21,75
5723,taxi,2019-07-28,77
5724,taxi,2019-08-04,82
5725,taxi,2019-08-11,81
5726,taxi,2019-08-18,74
5727,taxi,2019-08-25,62
5728,taxi,2019-09-01,63
5729,taxi,2019-09-08,62
5730,taxi,2019-09-15,57
5731,taxi,2019-09-22,57
5732,taxi,2019-09-29,57
5733,taxi,2019-10-06,55
5734,taxi,2019-10-13,53
5735,taxi,2019-10-20,50
5736,taxi,2019-10-27,53
5737,taxi,2019-11-03,46
5738,taxi,2019-11-10,44
5739,taxi,2019-11-17,49
5740,taxi,2019-11-24,46
5741,taxi,2019-12-01,62
5742,taxi,2019-12-08,54
5743,taxi,2019-12-15,59
5744,taxi,2019-12-22,65
5745,taxi,2019-12-29,73
5746,taxi,2020-01-05,41
5747,taxi,2020-01-12,39
5748,taxi,2020-01-19,42
5749,taxi,2020-01-26,39
5750,taxi,2020-02-02,41
5751,taxi,2020-02-09,42
5752,taxi,2020-02-16,45
5753,taxi,2020-02-23,45
5754,taxi,2020-03-01,40
5755,taxi,2020-03-08,33
5756,taxi,2020-03-15,32
5757,taxi,2020-03-22,26
5758,taxi,2020-03-29,22
5759,taxi,2020-04-05,19
5760,taxi,2020-04-12,21
5761,taxi,2020-04-19,20
5762,taxi,2020-04-26,20
5763,taxi,2020-05-03,20
5764,taxi,2020-05-10,21
5765,taxi,2020-05-17,21
5766,taxi,2020-05-24,22
5767,en familia,2019-01-06,56
5768,en familia,2019-01-13,67
5769,en familia,2019-01-20,63
5770,en familia,2019-01-27,62
5771,en familia,2019-02-03,67
5772,en familia,2019-02-10,72
5773,en familia,2019-02-17,74
5774,en familia,2019-02-24,57
5775,en familia,2019-03-03,61
5776,en familia,2019-03-10,60
5777,en familia,2019-03-17,55
5778,en familia,2019-03-24,64
5779,en familia,2019-03-31,64
5780,en familia,2019-04-07,60
5781,en familia,2019-04-14,66
5782,en familia,2019-04-21,54
5783,en familia,2019-04-28,54
5784,en familia,2019-05-05,56
5785,en familia,2019-05-12,62
5786,en familia,2019-05-19,59
5787,en familia,2019-05-26,52
5788,en familia,2019-06-02,57
5789,en familia,2019-06-09,57
5790,en familia,2019-06-16,57
5791,en familia,2019-06-23,52
5792,en familia,2019-06-30,52
5793,en familia,2019-07-07,50
5794,en familia,2019-07-14,56
5795,en familia,2019-07-21,50
5796,en familia,2019-07-28,48
5797,en familia,2019-08-04,61
5798,en familia,2019-08-11,57
5799,en familia,2019-08-18,51
5800,en familia,2019-08-25,54
5801,en familia,2019-09-01,51
5802,en familia,2019-09-08,49
5803,en familia,2019-09-15,49
5804,en familia,2019-09-22,55
5805,en familia,2019-09-29,56
5806,en familia,2019-10-06,53
5807,en familia,2019-10-13,61
5808,en familia,2019-10-20,60
5809,en familia,2019-10-27,68
5810,en familia,2019-11-03,67
5811,en familia,2019-11-10,56
5812,en familia,2019-11-17,68
5813,en familia,2019-11-24,58
5814,en familia,2019-12-01,62
5815,en familia,2019-12-08,54
5816,en familia,2019-12-15,58
5817,en familia,2019-12-22,84
5818,en familia,2019-12-29,82
5819,en familia,2020-01-05,59
5820,en familia,2020-01-12,59
5821,en familia,2020-01-19,64
5822,en familia,2020-01-26,64
5823,en familia,2020-02-02,61
5824,en familia,2020-02-09,61
5825,en familia,2020-02-16,64
5826,en familia,2020-02-23,56
5827,en familia,2020-03-01,58
5828,en familia,2020-03-08,51
5829,en familia,2020-03-15,97
5830,en familia,2020-03-22,100
5831,en familia,2020-03-29,83
5832,en familia,2020-04-05,86
5833,en familia,2020-04-12,85
5834,en familia,2020-04-19,79
5835,en familia,2020-04-26,96
5836,en familia,2020-05-03,97
5837,en familia,2020-05-10,100
5838,en familia,2020-05-17,90
5839,en familia,2020-05-24,93
